id,.site.name,.group,had.read,load,lkl,eff.split,count.eff,count.hard,badness,importance,end.num,tempt,excluded,n.excl
32,UCB,b.similar,1,0,1,NA,NA,NA,NA,NA,NA,0,0,23
33,UCB,b.similar,0,1,1,5,NA,NA,NA,NA,1,1,0,23
34,UCB,b.similar,1,0,0,NA,NA,NA,NA,NA,NA,0,0,23
35,UCB,b.similar,0,1,5,2,NA,NA,NA,NA,540,1,0,23
36,UCB,b.similar,1,1,1,2,NA,NA,NA,NA,549,0,0,23
37,UCB,b.similar,1,0,6,NA,NA,NA,NA,NA,NA,0,0,23
38,UCB,b.similar,0,1,1,1,NA,NA,NA,NA,532,1,0,23
40,UCB,b.similar,0,1,7,2,NA,NA,NA,NA,474,1,0,23
42,UCB,b.similar,1,1,4,5,NA,NA,NA,NA,546,0,0,23
43,UCB,b.similar,0,0,3,NA,NA,NA,NA,NA,NA,1,0,23
44,UCB,b.similar,1,0,2,NA,NA,NA,NA,NA,NA,0,0,23
46,UCB,b.similar,1,0,1,NA,NA,NA,NA,NA,NA,0,0,23
47,UCB,b.similar,1,0,1,NA,NA,NA,NA,NA,NA,0,0,23
48,UCB,b.similar,0,0,2,NA,NA,NA,NA,NA,NA,1,0,23
49,UCB,b.similar,0,0,1,NA,NA,NA,NA,NA,NA,1,0,23
51,UCB,b.similar,1,0,1,NA,NA,NA,NA,NA,NA,0,0,23
52,UCB,b.similar,1,0,3,NA,NA,NA,NA,NA,NA,0,0,23
54,UCB,b.similar,1,1,4,3,NA,NA,NA,NA,544,0,0,23
55,UCB,b.similar,0,1,1,2,NA,NA,NA,NA,555,1,0,23
56,UCB,b.similar,1,0,4,NA,NA,NA,NA,NA,NA,0,0,23
57,UCB,b.similar,1,0,1,NA,NA,NA,NA,NA,NA,0,0,23
59,UCB,b.similar,1,0,2,NA,NA,NA,NA,NA,NA,0,0,23
60,UCB,b.similar,1,0,0,NA,NA,NA,NA,NA,NA,0,0,23
61,UCB,b.similar,1,0,2,NA,NA,NA,NA,NA,NA,0,0,23
62,UCB,b.similar,1,1,3,3,NA,NA,NA,NA,518,0,0,23
63,UCB,b.similar,1,0,2,NA,NA,NA,NA,NA,NA,0,0,23
64,UCB,b.similar,1,1,7,4,NA,NA,NA,NA,500,0,0,23
65,UCB,b.similar,1,0,3,NA,NA,NA,NA,NA,NA,0,0,23
66,UCB,b.similar,0,0,2,NA,NA,NA,NA,NA,NA,1,0,23
67,UCB,b.similar,1,0,8,NA,NA,NA,NA,NA,NA,0,0,23
68,UCB,b.similar,0,0,2,NA,NA,NA,NA,NA,NA,1,0,23
70,UCB,b.similar,0,0,4,NA,NA,NA,NA,NA,NA,1,0,23
71,UCB,b.similar,1,1,1,2,NA,NA,NA,NA,53,0,0,23
72,UCB,b.similar,0,1,7,1,NA,NA,NA,NA,540,1,0,23
73,UCB,b.similar,1,0,4,NA,NA,NA,NA,NA,NA,0,0,23
74,UCB,b.similar,0,0,1,NA,NA,NA,NA,NA,NA,1,0,23
75,UCB,b.similar,0,0,0,NA,NA,NA,NA,NA,NA,1,0,23
