id,.site.name,.group,had.read,load,lkl,eff.split,count.eff,count.hard,badness,importance,end.num,tempt,excluded,n.excl
180,U Penn,b.similar,0,0,6,NA,NA,NA,10,10,NA,1,0,24
181,U Penn,b.similar,1,0,1,NA,NA,NA,10,10,NA,0,0,24
182,U Penn,b.similar,1,0,0,NA,NA,NA,10,10,NA,0,0,24
183,U Penn,b.similar,1,0,7,NA,NA,NA,9,9,NA,0,0,24
184,U Penn,b.similar,0,0,5,NA,NA,NA,8,3,NA,1,0,24
185,U Penn,b.similar,0,0,2,NA,NA,NA,10,8,NA,1,0,24
186,U Penn,b.similar,1,1,4,1,7,6,6,8,555,0,0,24
187,U Penn,b.similar,0,1,2,3,7,8,9,8,492,1,0,24
188,U Penn,b.similar,0,1,3,2,7,5,6,5,538,1,0,24
189,U Penn,b.similar,1,1,2,4,8,8,7,7,540,0,0,24
190,U Penn,b.similar,1,1,1,2,8,8,2,2,552,0,0,24
191,U Penn,b.similar,1,1,1,2,5,9,6,3,528,0,0,24
192,U Penn,b.similar,0,1,2,3,8,8,6,8,334,1,0,24
194,U Penn,b.similar,0,1,6,2,10,10,7,6,544,1,0,24
195,U Penn,b.similar,1,1,5,1,5,3,8,9,558,0,0,24
196,U Penn,b.similar,1,0,7,NA,NA,NA,8,10,NA,0,0,24
197,U Penn,b.similar,1,0,1,NA,NA,NA,7,7,NA,0,0,24
198,U Penn,b.similar,0,0,2,NA,NA,NA,10,8,NA,1,0,24
199,U Penn,b.similar,0,0,5,NA,NA,NA,5,5,NA,1,0,24
200,U Penn,b.similar,0,0,3,NA,NA,NA,5,6,NA,1,0,24
201,U Penn,b.similar,1,0,1,NA,NA,NA,10,8,NA,0,0,24
202,U Penn,b.similar,0,0,0,NA,NA,NA,7,0,NA,1,0,24
203,U Penn,b.similar,0,0,3,NA,NA,NA,10,8,NA,1,0,24
204,U Penn,b.similar,1,0,1,NA,NA,NA,9,9,NA,0,0,24
205,U Penn,b.similar,1,0,3,NA,NA,NA,10,10,NA,0,0,24
206,U Penn,b.similar,0,1,3,4,6,4,8,5,540,1,0,24
207,U Penn,b.similar,0,1,0,5,6,3,5,5,56,1,0,24
208,U Penn,b.similar,1,1,2,5,7,7,7,8,546,0,0,24
209,U Penn,b.similar,1,1,7,5,7,0,4,6,402,0,0,24
210,U Penn,b.similar,1,1,6,6,9,9,9,9,546,0,0,24
212,U Penn,b.similar,0,1,4,3,6,6,8,9,518,1,0,24
213,U Penn,b.similar,0,1,5,4,8,6,10,7,535,1,0,24
214,U Penn,b.similar,1,1,1,3,10,10,8,6,171,0,0,24
215,U Penn,b.similar,0,0,3,NA,NA,NA,5,8,NA,1,0,24
216,U Penn,b.similar,1,0,2,NA,NA,NA,0,8,NA,0,0,24
217,U Penn,b.similar,0,1,4,3,8,7,9,6,540,1,0,24
218,U Penn,b.similar,0,0,3,NA,NA,NA,7,7,NA,1,0,24
219,U Penn,b.similar,1,1,2,1,5,8,7,5,552,0,0,24
220,U Penn,b.similar,0,1,1,2,8,8,10,7,543,1,0,24
221,U Penn,b.similar,1,1,3,1,10,10,2,5,548,0,0,24
222,U Penn,b.similar,1,0,1,NA,NA,NA,7,10,NA,0,0,24
223,U Penn,b.similar,1,1,3,3,6,3,4,6,0,0,0,24
224,U Penn,b.similar,0,0,3,NA,NA,NA,2,0,NA,1,0,24
225,U Penn,b.similar,1,0,3,NA,NA,NA,7,8,NA,0,0,24
226,U Penn,b.similar,1,0,0,NA,NA,NA,10,8,NA,0,0,24
228,U Penn,b.similar,1,1,6,4,8,5,6,4,527,0,0,24
229,U Penn,b.similar,0,0,1,NA,NA,NA,4,4,NA,1,0,24
230,U Penn,b.similar,1,1,4,5,6,8,8,6,540,0,0,24
231,U Penn,b.similar,0,1,8,2,10,7,10,10,546,1,0,24
232,U Penn,b.similar,0,1,5,4,8,8,6,7,534,1,0,24
233,U Penn,b.similar,0,0,1,NA,NA,NA,9,10,NA,1,0,24
234,U Penn,b.similar,1,0,0,NA,NA,NA,10,3,NA,0,0,24
235,U Penn,b.similar,0,0,8,NA,NA,NA,0,10,NA,1,0,24
236,U Penn,b.similar,0,1,5,4,8,7,2,7,528,1,0,24
237,U Penn,b.similar,0,1,1,5,8,9,8,8,547,1,0,24
238,U Penn,b.similar,0,1,2,4,6,9,10,4,543,1,0,24
239,U Penn,b.similar,1,0,1,NA,NA,NA,9,7,NA,0,0,24
240,U Penn,b.similar,0,0,0,NA,NA,NA,7,8,NA,1,0,24
241,U Penn,b.similar,0,0,4,NA,NA,NA,10,8,NA,1,0,24
242,U Penn,b.similar,0,0,4,NA,NA,NA,10,9,NA,1,0,24
243,U Penn,b.similar,1,0,1,NA,NA,NA,8,3,NA,0,0,24
244,U Penn,b.similar,1,1,2,2,8,10,7,4,534,0,0,24
245,U Penn,b.similar,1,1,2,4,5,4,5,4,510,0,0,24
246,U Penn,b.similar,0,1,1,2,6,4,0,3,524,1,0,24
247,U Penn,b.similar,0,1,4,1,6,8,6,8,545,1,0,24
248,U Penn,b.similar,1,1,5,5,8,6,8,9,546,0,0,24
249,U Penn,b.similar,1,0,2,NA,NA,NA,10,9,NA,0,0,24
250,U Penn,b.similar,0,0,1,NA,NA,NA,10,9,NA,1,0,24
251,U Penn,b.similar,1,0,1,NA,NA,NA,8,7,NA,0,0,24
252,U Penn,b.similar,0,0,1,NA,NA,NA,6,0,NA,1,0,24
253,U Penn,b.similar,0,0,1,NA,NA,NA,6,7,NA,1,0,24
254,U Penn,b.similar,0,1,7,3,6,5,8,7,540,1,0,24
255,U Penn,b.similar,0,1,1,3,5,7,8,8,530,1,0,24
256,U Penn,b.similar,1,1,8,2,8,8,10,10,549,0,0,24
257,U Penn,b.similar,0,1,5,1,10,8,10,7,548,1,0,24
258,U Penn,b.similar,1,1,2,5,8,8,7,4,523,0,0,24
259,U Penn,b.similar,0,1,6,1,10,9,9,8,560,1,0,24
260,U Penn,b.similar,0,0,3,NA,NA,NA,6,4,NA,1,0,24
261,U Penn,b.similar,0,0,1,NA,NA,NA,7,8,NA,1,0,24
262,U Penn,b.similar,1,0,4,NA,NA,NA,10,10,NA,0,0,24
263,U Penn,b.similar,1,0,3,NA,NA,NA,8,9,NA,0,0,24
264,U Penn,b.similar,0,1,2,2,5,5,9,9,552,1,0,24
265,U Penn,b.similar,0,1,1,2,8,8,6,3,546,1,0,24
266,U Penn,b.similar,1,0,6,NA,NA,NA,8,10,NA,0,0,24
267,U Penn,b.similar,1,1,3,3,7,8,8,2,534,0,0,24
268,U Penn,b.similar,0,1,5,4,7,4,9,9,525,1,0,24
269,U Penn,b.similar,1,1,3,5,7,8,9,6,546,0,0,24
270,U Penn,b.similar,0,0,1,NA,NA,NA,6,6,NA,1,0,24
271,U Penn,b.similar,1,1,3,1,6,5,7,3,555,0,0,24
272,U Penn,b.similar,1,0,1,NA,NA,NA,9,9,NA,0,0,24
273,U Penn,b.similar,1,1,7,1,8,9,10,7,543,0,0,24
274,U Penn,b.similar,0,0,1,NA,NA,NA,7,7,NA,1,0,24
275,U Penn,b.similar,0,1,6,4,8,7,8,5,537,1,0,24
276,U Penn,b.similar,0,1,3,2,9,7,10,9,540,1,0,24
277,U Penn,b.similar,1,1,0,4,8,6,7,4,507,0,0,24
278,U Penn,b.similar,0,1,5,2,7,6,7,6,534,1,0,24
279,U Penn,b.similar,1,0,3,NA,NA,NA,10,9,NA,0,0,24
280,U Penn,b.similar,0,0,3,NA,NA,NA,9,7,NA,1,0,24
281,U Penn,b.similar,0,0,1,NA,NA,NA,3,2,NA,1,0,24
282,U Penn,b.similar,1,0,8,NA,NA,NA,9,7,NA,0,0,24
283,U Penn,b.similar,1,1,2,4,6,6,7,5,541,0,0,24
284,U Penn,b.similar,0,1,2,6,10,9,10,3,486,1,0,24
285,U Penn,b.similar,1,0,2,NA,NA,NA,8,6,NA,0,0,24
286,U Penn,b.similar,0,1,4,4,5,5,6,5,510,1,0,24
287,U Penn,b.similar,1,1,7,4,10,7,9,6,555,0,0,24
288,U Penn,b.similar,1,0,4,NA,NA,NA,8,3,NA,0,0,24
289,U Penn,b.similar,1,0,2,NA,NA,NA,6,7,NA,0,0,24
290,U Penn,b.similar,0,0,1,NA,NA,NA,7,6,NA,1,0,24
294,U Penn,b.similar,0,1,6,5,8,8,8,6,531,1,0,24
295,U Penn,b.similar,0,0,1,NA,NA,NA,10,7,NA,1,0,24
297,U Penn,b.similar,1,0,1,NA,NA,NA,9,8,NA,0,0,24
298,U Penn,b.similar,1,0,4,NA,NA,NA,10,9,NA,0,0,24
299,U Penn,b.similar,0,0,0,NA,NA,NA,5,7,NA,1,0,24
300,U Penn,b.similar,1,0,3,NA,NA,NA,6,1,NA,0,0,24
301,U Penn,b.similar,1,1,5,4,10,10,6,6,548,0,0,24
303,U Penn,b.similar,1,1,6,1,7,3,9,6,537,0,0,24
305,U Penn,b.similar,1,1,3,5,8,8,6,7,526,0,0,24
306,U Penn,b.similar,0,0,1,NA,NA,NA,9,8,NA,1,0,24
307,U Penn,b.similar,0,0,5,NA,NA,NA,7,8,NA,1,0,24
308,U Penn,b.similar,1,0,3,NA,NA,NA,8,2,NA,0,0,24
309,U Penn,b.similar,1,0,1,NA,NA,NA,10,8,NA,0,0,24
310,U Penn,b.similar,1,0,1,NA,NA,NA,4,2,NA,0,0,24
311,U Penn,b.similar,1,1,5,5,7,8,8,5,534,0,0,24
312,U Penn,b.similar,1,1,5,2,5,6,8,7,540,0,0,24
313,U Penn,b.similar,0,1,5,3,7,5,9,8,535,1,0,24
314,U Penn,b.similar,1,1,2,4,8,8,10,2,516,0,0,24
315,U Penn,b.similar,0,1,3,4,3,4,4,6,540,1,0,24
316,U Penn,b.similar,0,0,0,NA,NA,NA,3,1,NA,1,0,24
317,U Penn,b.similar,1,0,4,NA,NA,NA,9,8,NA,0,0,24
318,U Penn,b.similar,1,0,1,NA,NA,NA,10,6,NA,0,0,24
319,U Penn,b.similar,1,0,1,NA,NA,NA,9,9,NA,0,0,24
320,U Penn,b.similar,0,0,7,NA,NA,NA,8,5,NA,1,0,24
321,U Penn,b.similar,1,0,1,NA,NA,NA,3,3,NA,0,0,24
322,U Penn,b.similar,0,0,1,NA,NA,NA,10,9,NA,1,0,24
323,U Penn,b.similar,1,1,1,3,8,9,8,3,550,0,0,24
324,U Penn,b.similar,1,1,2,3,7,6,8,6,474,0,0,24
325,U Penn,b.similar,0,1,4,2,8,9,10,8,547,1,0,24
326,U Penn,b.similar,0,1,0,4,5,5,5,7,522,1,0,24
327,U Penn,b.similar,0,0,4,NA,NA,NA,10,9,NA,1,0,24
328,U Penn,b.similar,1,0,0,NA,NA,NA,10,10,NA,0,0,24
329,U Penn,b.similar,1,0,4,NA,NA,NA,8,2,NA,0,0,24
330,U Penn,b.similar,0,0,2,NA,NA,NA,10,9,NA,1,0,24
331,U Penn,b.similar,0,1,6,2,5,2,10,9,4,1,0,24
332,U Penn,b.similar,1,0,0,NA,NA,NA,8,8,NA,0,0,24
333,U Penn,b.similar,0,0,1,NA,NA,NA,8,5,NA,1,0,24
334,U Penn,b.similar,0,1,5,1,9,8,9,10,545,1,0,24
335,U Penn,b.similar,1,1,2,2,8,9,8,10,552,0,0,24
336,U Penn,b.similar,1,1,4,3,9,10,9,8,508,0,0,24
337,U Penn,b.similar,0,1,5,3,10,7,1,5,457,1,0,24
338,U Penn,b.similar,1,1,2,5,6,7,9,8,546,0,0,24
339,U Penn,b.similar,0,0,2,NA,NA,NA,7,4,NA,1,0,24
340,U Penn,b.similar,0,0,1,NA,NA,NA,4,6,NA,1,0,24
342,U Penn,b.similar,0,1,4,1,7,7,8,4,524,1,0,24
343,U Penn,b.similar,0,0,3,NA,NA,NA,9,1,NA,1,0,24
344,U Penn,b.similar,1,0,6,NA,NA,NA,8,8,NA,0,0,24
345,U Penn,b.similar,0,1,3,4,6,5,10,10,537,1,0,24
346,U Penn,b.similar,1,1,5,3,6,4,8,7,540,0,0,24
347,U Penn,b.similar,1,1,5,2,6,7,10,9,534,0,0,24
348,U Penn,b.similar,1,1,2,1,2,4,9,9,558,0,0,24
349,U Penn,b.similar,0,1,3,4,8,6,6,3,522,1,0,24
350,U Penn,b.similar,1,0,3,NA,NA,NA,8,6,NA,0,0,24
351,U Penn,b.similar,0,0,3,NA,NA,NA,7,9,NA,1,0,24
352,U Penn,b.similar,0,0,3,NA,NA,NA,3,4,NA,1,0,24
353,U Penn,b.similar,1,0,2,NA,NA,NA,6,8,NA,0,0,24
354,U Penn,b.similar,1,1,2,2,5,3,8,5,541,0,0,24
355,U Penn,b.similar,0,1,2,5,8,7,9,7,521,1,0,24
356,U Penn,b.similar,1,1,2,2,8,8,9,7,384,0,0,24
357,U Penn,b.similar,1,1,4,5,8,6,8,8,519,0,0,24
359,U Penn,b.similar,0,1,1,3,6,3,4,7,549,1,0,24
