id,.site.name,.group,had.read,load,lkl,eff.split,count.eff,count.hard,badness,importance,end.num,tempt,excluded,n.excl
1334,MTurk,a.mturk,0,0,8,NA,NA,NA,10,10,NA,1,0,162
1335,MTurk,a.mturk,1,1,1,4,6,3,9,8,537,0,0,162
1336,MTurk,a.mturk,0,1,1,3,9,8,9,7,474,1,0,162
1337,MTurk,a.mturk,1,0,2,NA,NA,NA,7,6,NA,0,0,162
1338,MTurk,a.mturk,1,0,0,NA,NA,NA,8,6,NA,0,0,162
1339,MTurk,a.mturk,1,1,1,4,9,10,9,10,543,0,0,162
1340,MTurk,a.mturk,0,0,8,NA,NA,NA,10,10,NA,1,0,162
1341,MTurk,a.mturk,0,1,5,3,10,10,8,8,546,1,0,162
1342,MTurk,a.mturk,1,0,3,NA,NA,NA,8,8,NA,0,0,162
1343,MTurk,a.mturk,1,0,2,NA,NA,NA,3,0,NA,0,0,162
1344,MTurk,a.mturk,0,0,5,NA,NA,NA,3,7,NA,1,0,162
1345,MTurk,a.mturk,0,0,1,NA,NA,NA,8,6,NA,1,0,162
1346,MTurk,a.mturk,1,1,5,2,7,7,9,6,549,0,0,162
1347,MTurk,a.mturk,0,1,2,3,7,4,8,7,537,1,0,162
1348,MTurk,a.mturk,1,0,1,NA,NA,NA,9,7,NA,0,0,162
1349,MTurk,a.mturk,1,1,4,3,1,1,4,8,555,0,0,162
1350,MTurk,a.mturk,1,1,5,4,6,1,6,8,525,0,0,162
1351,MTurk,a.mturk,1,1,1,5,7,6,10,9,426,0,0,162
1352,MTurk,a.mturk,0,0,1,NA,NA,NA,3,1,NA,1,0,162
1353,MTurk,a.mturk,0,1,2,1,8,7,6,5,539,1,0,162
1354,MTurk,a.mturk,1,0,2,NA,NA,NA,6,8,NA,0,0,162
1355,MTurk,a.mturk,0,0,1,NA,NA,NA,10,6,NA,1,0,162
1357,MTurk,a.mturk,0,0,2,NA,NA,NA,8,6,NA,1,0,162
1358,MTurk,a.mturk,0,1,8,3,10,8,10,10,441,1,0,162
1359,MTurk,a.mturk,0,1,1,1,3,3,2,5,544,1,0,162
1360,MTurk,a.mturk,1,0,7,NA,NA,NA,8,5,NA,0,0,162
1361,MTurk,a.mturk,1,0,1,NA,NA,NA,10,10,NA,0,0,162
1362,MTurk,a.mturk,0,0,1,NA,NA,NA,9,5,NA,1,0,162
1363,MTurk,a.mturk,1,1,5,3,8,8,8,5,501,0,0,162
1364,MTurk,a.mturk,0,1,1,2,3,7,8,4,447,1,0,162
1365,MTurk,a.mturk,1,0,2,NA,NA,NA,8,9,NA,0,0,162
1366,MTurk,a.mturk,1,1,2,3,10,10,10,10,546,0,0,162
1367,MTurk,a.mturk,1,0,1,NA,NA,NA,10,9,NA,0,0,162
1368,MTurk,a.mturk,0,1,8,1,9,7,8,10,537,1,0,162
1369,MTurk,a.mturk,0,0,1,NA,NA,NA,10,8,NA,1,0,162
1370,MTurk,a.mturk,0,0,1,NA,NA,NA,6,7,NA,1,0,162
1371,MTurk,a.mturk,1,0,1,NA,NA,NA,5,6,NA,0,0,162
1372,MTurk,a.mturk,0,0,3,NA,NA,NA,3,7,NA,1,0,162
1373,MTurk,a.mturk,1,1,2,4,5,5,5,7,528,0,0,162
1374,MTurk,a.mturk,0,0,7,NA,NA,NA,8,6,NA,1,0,162
1376,MTurk,a.mturk,0,0,0,NA,NA,NA,7,3,NA,1,0,162
1377,MTurk,a.mturk,1,0,3,NA,NA,NA,9,10,NA,0,0,162
1378,MTurk,a.mturk,1,0,2,NA,NA,NA,10,8,NA,0,0,162
1379,MTurk,a.mturk,1,1,5,4,6,6,4,7,549,0,0,162
1380,MTurk,a.mturk,0,1,6,4,8,8,8,8,540,1,0,162
1381,MTurk,a.mturk,0,0,1,NA,NA,NA,9,6,NA,1,0,162
1382,MTurk,a.mturk,1,0,2,NA,NA,NA,9,8,NA,0,0,162
1383,MTurk,a.mturk,0,1,2,1,9,8,6,7,558,1,0,162
1384,MTurk,a.mturk,0,0,1,NA,NA,NA,8,7,NA,1,0,162
1385,MTurk,a.mturk,1,1,1,4,7,6,10,9,550,0,0,162
1386,MTurk,a.mturk,1,0,1,NA,NA,NA,9,7,NA,0,0,162
1387,MTurk,a.mturk,1,1,6,5,3,1,9,8,510,0,0,162
1388,MTurk,a.mturk,1,0,1,NA,NA,NA,4,6,NA,0,0,162
1389,MTurk,a.mturk,0,0,1,NA,NA,NA,6,6,NA,1,0,162
1390,MTurk,a.mturk,1,1,1,1,7,7,1,4,1,0,0,162
1391,MTurk,a.mturk,1,1,2,4,8,6,10,9,531,0,0,162
1392,MTurk,a.mturk,0,1,4,3,6,7,7,9,532,1,0,162
1393,MTurk,a.mturk,0,0,1,NA,NA,NA,9,8,NA,1,0,162
1394,MTurk,a.mturk,0,0,2,NA,NA,NA,8,8,NA,1,0,162
1396,MTurk,a.mturk,0,0,6,NA,NA,NA,10,10,NA,1,0,162
1397,MTurk,a.mturk,1,0,3,NA,NA,NA,9,9,NA,0,0,162
1398,MTurk,a.mturk,0,1,9,1,10,10,10,10,549,1,0,162
1399,MTurk,a.mturk,1,0,2,NA,NA,NA,9,7,NA,0,0,162
1400,MTurk,a.mturk,0,1,2,3,7,6,6,6,552,1,0,162
1401,MTurk,a.mturk,1,1,3,2,2,5,10,8,549,0,0,162
1402,MTurk,a.mturk,0,0,2,NA,NA,NA,9,9,NA,1,0,162
1403,MTurk,a.mturk,1,0,1,NA,NA,NA,7,8,NA,0,0,162
1405,MTurk,a.mturk,0,1,4,2,9,9,8,7,525,1,0,162
1406,MTurk,a.mturk,1,0,1,NA,NA,NA,9,10,NA,0,0,162
1407,MTurk,a.mturk,1,0,1,NA,NA,NA,9,7,NA,0,0,162
1408,MTurk,a.mturk,0,0,8,NA,NA,NA,10,9,NA,1,0,162
1409,MTurk,a.mturk,0,0,2,NA,NA,NA,10,8,NA,1,0,162
1410,MTurk,a.mturk,1,0,2,NA,NA,NA,8,8,NA,0,0,162
1411,MTurk,a.mturk,1,1,3,1,8,10,9,7,546,0,0,162
1412,MTurk,a.mturk,0,0,3,NA,NA,NA,10,9,NA,1,0,162
1413,MTurk,a.mturk,1,0,0,NA,NA,NA,1,8,NA,0,0,162
1414,MTurk,a.mturk,1,1,4,2,9,8,8,8,525,0,0,162
1415,MTurk,a.mturk,1,1,6,2,6,6,7,10,534,0,0,162
1416,MTurk,a.mturk,0,0,5,NA,NA,NA,9,9,NA,1,0,162
1417,MTurk,a.mturk,0,1,3,3,8,7,8,8,549,1,0,162
1418,MTurk,a.mturk,1,0,8,NA,NA,NA,10,10,NA,0,0,162
1419,MTurk,a.mturk,0,1,1,3,10,8,5,8,543,1,0,162
1420,MTurk,a.mturk,1,0,1,NA,NA,NA,10,5,NA,0,0,162
1421,MTurk,a.mturk,0,1,3,1,8,3,10,10,552,1,0,162
1422,MTurk,a.mturk,1,1,6,2,7,6,8,10,549,0,0,162
1423,MTurk,a.mturk,1,1,2,5,7,6,10,9,531,0,0,162
1424,MTurk,a.mturk,0,0,2,NA,NA,NA,7,5,NA,1,0,162
1425,MTurk,a.mturk,0,0,1,NA,NA,NA,4,2,NA,1,0,162
1426,MTurk,a.mturk,1,1,3,3,10,7,6,5,553,0,0,162
1427,MTurk,a.mturk,1,0,4,NA,NA,NA,10,9,NA,0,0,162
1428,MTurk,a.mturk,1,0,1,NA,NA,NA,6,8,NA,0,0,162
1429,MTurk,a.mturk,0,0,2,NA,NA,NA,8,9,NA,1,0,162
1430,MTurk,a.mturk,0,1,4,4,8,7,10,9,507,1,0,162
1431,MTurk,a.mturk,1,1,2,NA,NA,NA,NA,NA,NA,0,0,162
1432,MTurk,a.mturk,1,1,2,5,9,8,7,6,540,0,0,162
1433,MTurk,a.mturk,0,0,3,NA,NA,NA,8,10,NA,1,0,162
1434,MTurk,a.mturk,1,1,1,2,4,8,10,10,534,0,0,162
1435,MTurk,a.mturk,1,0,7,NA,NA,NA,6,9,NA,0,0,162
1436,MTurk,a.mturk,0,0,8,NA,NA,NA,10,7,NA,1,0,162
1437,MTurk,a.mturk,1,0,3,NA,NA,NA,9,6,NA,0,0,162
1438,MTurk,a.mturk,0,0,1,NA,NA,NA,7,9,NA,1,0,162
1439,MTurk,a.mturk,1,1,1,3,6,0,10,9,531,0,0,162
